ID_Cliente,Saldo_Insoluto,Saldo_Vencido,Mora_Temprana,Castigos,Capital_Dispersado,Capital_Liquidado,Duración_Préstamo,Tasa_Interés,Estado_Préstamo
5733,6534.26,1812.64,1,177.1362424,22112.67712,14928.86825,30,9.601567761,0
5734,4714.33,303.03,0,136.1807194,17439.30984,15290.08494,43,11.97043966,0
5735,4138.88,457.31,0,159.6861481,21658.97244,20967.93134,16,10.9149161,0
5736,,454.52,0,285.1005851,20888.6187,19610.91475,29,10.12897272,0
5737,5869.02,,0,211.1839743,17863.05991,8315.034408,27,12.70117512,0
5738,7118.04,331.32,0,239.4411801,13022.07886,13674.96013,51,8.624707988,1
5739,4057.78,306.59,0,197.8050447,14853.87845,10024.70947,97,8.700534243,0
5740,5148.4,34.49,0,139.4723677,15640.64239,3262.546857,47,,0
5741,5507.54,802.72,0,,14979.85019,15392.61415,41,8.141800472,1
5742,3511.13,310.07,0,262.6287686,22276.33912,17597.49661,41,9.119616562,0
5743,5030.63,361.6,0,215.8687108,30645.87673,15320.98678,30,9.899806873,0
5744,2801.49,328.97,0,224.4562181,17445.04962,16966.07597,18,10.8978481,0
5745,11732.12,210.75,0,138.2599307,18078.6266,13493.70265,210,11.76246561,0
5746,5550.12,393.74,0,235.3431817,17077.08726,10375.16866,47,7.341508543,1
5747,4424.19,448.24,1,267.3006911,24288.3838,13348.44764,42,51.09687924,0
5748,5303.42,393.8,0,220.2292737,22131.7843,21159.53984,34,40.16829318,0
5749,24865.79,398.96,1,110.1608377,19916.86289,16685.78806,22,7.339815873,0
5750,3535.4,244.08,0,281.781475,13934.44266,8156.694622,29,10.64847298,0
5751,4932.12,407.59,0,152.7588053,15161.1883,15585.30723,41,10.20327298,1
5752,3150.35,314.58,0,219.3893413,20876.46788,20732.0184,27,10.98678265,0
5753,7086.46,351.16,0,247.6488134,21116.43645,18426.02794,24,,0
5754,2966.04,336.54,0,253.9809161,19919.45354,20790.64708,19,9.035416308,0
5755,4706.32,287.85,0,109.9971594,23324.63564,8301.603645,42,12.18871372,1
5756,3436.59,214,1,205.8608628,13887.11315,15566.02518,42,8.163018716,0
5757,29278.16,1458.93,0,202.5510805,21517.94939,13432.81921,50,7.888805697,0
5758,4502.85,398.68,1,271.9514094,21239.93161,17677.37672,10,10.79638516,0
5759,4222,255.85,0,222.9361771,15210.30391,11178.96941,50,10.42938034,0
5760,6279.8,389.33,,272.4058831,16975.50139,11100.44035,49,8.380418071,1
5761,5044.15,373.71,0,226.99588,23465.64738,14986.19172,51,8.334496539,1
5762,,270.11,0,196.2916898,14307.04176,10852.1126,37,10.7597604,0
5763,3528.01,438.88,0,209.6929711,32318.85535,16167.41341,39,10.50036403,0
5764,2892.77,264.45,1,276.1798459,22778.808,5823.825152,39,7.923590488,1
5765,5160.81,450.95,0,135.1534082,19713.31595,20290.8292,25,8.714008874,0
5766,4521.73,343.41,0,245.2977255,18739.23833,2466.605481,26,8.178373844,0
5767,5939.65,1492.07,0,168.6192004,23941.00749,19071.24885,39,5.76031564,0
5768,4880.14,211.22,0,157.8760458,17943.25234,12385.89677,33,12.72836875,0
5769,5307.61,291.17,0,251.1713183,18148.41871,8477.080422,223,10.47687881,0
5770,2564.93,279.62,0,155.8456372,27262.94137,15764.96816,32,12.31673436,0
5771,7832.66,174.17,0,218.8537358,17642.20503,18985.26408,18,9.388768732,0
5772,4753.64,278.24,0,175.5529289,20680.40674,20213.26068,19,8.055900104,0
5773,6046.38,219.62,1,82.15316521,16198.93962,20066.05136,27,8.251025803,0
5774,3745.86,1793,1,223.885799,21295.20239,11137.02798,45,8.249422868,0
5775,5462.01,430.63,0,206.3160636,22903.07217,15921.82115,30,8.962538949,0
5776,3045.73,177.31,0,104.4959743,28414.47755,6998.804695,40,34.52278386,1
5777,5678.1,471.23,0,165.0705229,15313.25555,,16,46.13306605,0
5778,4466.04,287.14,0,109.6503942,12760.62898,,38,8.850781606,0
5779,5043.79,202.5,,236.5844944,18666.04698,13311.89425,36,11.74639032,1
5780,6046.96,375.78,0,269.3996601,16914.43005,6739.424674,50,11.07451057,0
5781,15755.95,255.35,0,242.4745303,19922.76481,61638.37175,38,9.234973964,0
5782,3973.26,291.83,0,1247.282539,22609.94163,23582.91925,45,10.95189869,1
5783,5685.99,259.57,0,174.1084797,31325.11538,16759.58648,59,7.809317674,1
5784,8147.33,218.33,0,227.3464006,17742.57321,12818.95806,36,7.474328566,0
5785,4792.88,372.4,0,199.5465685,8947.981562,14283.72753,54,,0
5786,5886.7,1356.85,0,209.2657258,18810.11675,16730.76928,37,10.20434759,1
5787,4839.54,156.33,0,247.871573,108763.1916,40142.60924,30,9.719659083,0
5788,7913.37,355.11,0,258.774371,15151.8463,8262.439502,35,12.71190335,1
5789,2379.17,179.44,0,180.5121805,21168.41226,11687.15884,30,11.37464376,0
5790,5141.93,184.67,0,129.6177594,20687.40768,12699.13324,30,12.06992276,0
5791,2561.68,419.26,0,190.6297733,21299.25872,23072.81525,29,8.89350722,0
5792,1240.14,180.37,0,189.0363357,23956.60977,15317.94584,37,,1
5793,5446.19,68.36,0,214.229894,19586.54358,12673.91748,45,7.913016437,0
5794,5209.25,362.29,0,241.6497959,22737.68828,76271.70593,16,8.537313347,0
5795,4572.74,269.61,0,104.2709017,11005.19426,5888.183668,39,10.66224992,0
5796,4840.71,278.23,0,166.4543224,15188.10354,10931.59571,37,8.220744104,1
5797,9647.45,1342.75,0,759.0279527,18292.32835,11631.8129,53,8.417460088,1
5798,4612.74,323.17,1,1312.723447,14974.3543,10407.54245,32,10.86133047,0
5799,5765.19,224.73,0,189.5814553,20032.98001,20555.17397,50,8.472192688,0
5800,4025.95,447.61,0,174.3558215,91406.41756,17970.35919,26,11.92439194,0
5801,5442.85,152.38,0,226.9150846,17724.33005,9552.586947,31,9.571462288,0
5802,4642.65,344.49,0,,24419.02398,9299.225702,41,48.27175885,0
5803,4384.22,364.21,0,199.2402612,20419.10896,9332.572418,43,10.50253153,1
5804,7728.35,224.03,0,290.70356,14581.45049,14159.6966,33,9.730592958,1
5805,6765.78,988.13,0,289.3145162,16983.38808,15900.58688,39,10.55996286,1
5806,5205.12,401.72,0,179.6307838,23766.10208,16872.60513,170,8.164993745,0
5807,1543.68,200.91,0,190.8819099,20998.54678,10435.15236,45,4.557696869,0
5808,4458.49,239.33,0,169.048575,25979.70082,14197.35381,171,7.174197467,0
5809,9054.54,388.73,,103.7067362,24232.83122,14748.53235,33,9.08931246,0
5810,4654.01,303.47,0,251.8094673,18054.66536,20386.23357,48,,0
5811,6654.83,120.29,0,321.0671058,27177.54224,18483.94126,39,14.31734459,1
5812,7162.91,474.71,0,177.8275281,27589.07662,8541.31291,44,8.81380848,1
5813,5328.45,247,0,159.1603136,11072.90221,6523.094403,66,8.691839887,0
5814,18686.34,259.72,1,186.3576602,20158.9041,14500.44477,12,10.67435574,0
5815,1347.03,325.58,0,204.2523024,17250.80255,12132.47397,24,10.44325447,0
5816,6026.24,362.51,0,143.2234945,18697.621,10675.70907,25,10.51138286,0
5817,3777.87,496.11,0,177.076077,79596.22987,11596.19329,26,9.488587263,0
5818,5264.23,133.99,0,250.7448627,15292.89559,17607.95336,53,6.038626878,0
5819,3125.27,382.6,0,206.3690317,24505.8662,8233.494791,4,10.39466052,0
5820,4602.14,374.3,0,263.5193014,14159.6922,23317.53787,42,9.904874868,0
5821,5050.58,286.28,0,218.2383926,20466.77283,11771.13299,18,6.822066702,1
5822,5402.89,378.73,0,145.5541366,13254.31455,17846.4046,36,11.16287197,0
5823,3327.77,393.43,0,171.1993012,26347.02906,11989.31736,39,11.45947406,0
5824,6795.37,161.8,0,212.4206032,,8167.797267,47,11.11600651,0
5825,20523.29,474.98,0,143.8705362,118632.3046,14343.2368,33,9.186198946,0
5826,2488.3,144.12,0,137.3840134,20975.52891,9356.923455,34,10.4418566,0
5827,4836.46,186.47,0,140.3899723,18733.77921,15661.94673,11,8.204203153,0
5828,5051.56,273.82,0,225.7902194,20341.8545,14886.61185,63,7.229033539,1
5829,5240.88,492.49,1,181.6879992,27536.6671,11874.24403,40,9.802085264,0
5830,7043.2,269.17,1,259.1220816,77564.33348,15681.46149,41,6.9957267,0
5831,4645.33,,0,155.1789809,7253.255288,19674.77655,49,9.733061637,0
5832,4820.57,443.21,0,77.1299866,16065.67643,14505.24943,35,9.896054214,0
5833,3345.22,269.97,0,193.4647441,13954.56268,11721.46969,205,8.365286073,0
5834,,182.16,0,282.3777515,24840.07232,16799.73389,45,13.88174864,0
5835,5276.46,258.28,0,201.7284708,19121.35352,16987.07138,18,8.802715085,1
5836,4369.96,437.08,0,131.3953378,24137.25542,13717.94225,42,10.42443694,0
5837,2142.99,307.09,0,118.7861702,20159.45791,21180.62449,305,9.618128366,0
5838,7166.62,493.07,,259.8950957,20043.38021,13652.06739,57,59.39485407,0
5839,3158.48,373.79,0,159.6281614,20819.72477,21695.73487,54,9.330928034,0
5840,4113.08,235.52,0,277.0897664,27400.12143,12053.72125,59,7.465883505,1
5841,5537.52,305.11,0,232.7046724,20932.63787,18826.71076,21,10.82982502,0
5842,3205.16,214.68,0,161.5215643,25545.84925,14010.92563,30,6.994330914,0
5843,13798.68,233.16,0,258.3568422,25225.81934,16208.45759,25,8.303739456,1
5844,1814.08,747.91,0,153.8051423,19183.54209,5882.134404,78,8.979282393,0
5845,6081.5,401.86,0,127.6331444,19630.32742,24759.28491,39,9.054968619,1
5846,20911.1,386.11,0,156.6627303,18110.98667,16426.2117,19,9.307127965,1
5847,9390.91,237.68,0,238.4368326,26415.88613,19575.44782,23,9.147964899,0
5848,3508.47,456.96,0,256.8983495,15294.68992,8800.429591,37,10.25128342,1
5849,3617.82,409.94,1,180.1986369,16385.04136,15772.15241,20,8.64033797,0
5850,4151.91,,0,106.5844344,18618.77982,14192.60538,58,10.86996111,1
5851,5364.7,483.31,0,122.1616769,14259.23835,10240.7839,45,8.316509452,0
5852,4294.69,152.09,0,146.6177214,17043.52608,20783.78198,40,7.461243849,0
5853,29592.49,189.02,0,135.300156,25680.33096,15658.22436,23,7.73729654,0
5854,3532.12,199.62,0,213.2715188,23257.02824,14756.27326,20,9.177123518,0
5855,2927.61,1028.03,1,296.9057922,17896.29903,17811.37753,40,11.94205861,1
5856,2302.68,332.35,0,239.7888287,24014.14456,11153.92777,38,9.944963344,1
5857,1664.64,243.32,0,143.5884578,30409.54034,15725.80386,37,9.078208112,0
5858,4222.9,507.26,0,165.2812117,21565.55946,15405.82011,35,9.919419222,1
5859,4548.53,490.47,0,175.035466,27101.7973,15603.59257,35,7.580134587,0
5860,4052.84,299.35,1,,24257.94408,19622.86382,45,6.58726854,1
5861,6865.11,495.53,0,278.5627368,18527.81516,13089.87731,61,8.024681618,0
5862,6842.05,448.81,0,176.629981,20986.48985,12615.12203,11,7.902426793,0
5863,4497.8,254.93,0,276.9388646,113157.0617,12235.33577,46,73.9925428,0
5864,11545.59,99.08,0,305.1955479,16275.15128,12049.06997,28,13.8434406,0
5865,4149.94,278.2,0,182.5046567,6953.756723,19960.50461,41,13.8227644,0
5866,4100.27,235.54,0,181.2177689,15829.62219,14681.89283,38,7.567550059,1
5867,,320.65,0,181.9690316,9209.295258,19602.62234,42,13.50952871,0
5868,3953.42,308.92,0,203.1244993,16242.73287,16219.59739,21,8.574880791,0
5869,4019.81,306.3,0,182.0910452,11462.77727,11066.44376,48,13.28980353,0
5870,4420.19,352.37,1,244.2088731,24400.54352,8218.668392,36,10.87729347,0
5871,4046.69,178.75,0,122.558436,14087.0125,8465.870629,53,8.015010946,0
5872,5312.48,341.14,0,173.2688952,22720.54044,10991.13261,55,13.310004,0
5873,5540.55,256.04,0,216.4587337,23833.01032,19588.74697,39,13.22955765,1
5874,3634.03,320,0,243.5042254,23507.54387,20853.56371,48,7.878436383,0
5875,6906.6,395.74,0,309.7642532,10658.31908,15418.29004,47,10.65129368,0
5876,3529.91,177.56,0,135.5487386,25613.22198,19171.10413,52,6.126070227,0
5877,2573.3,271.87,0,167.3978793,22101.69183,12502.54918,51,9.20987351,1
5878,5571.17,288.15,0,86.67967134,24021.32871,12174.77354,22,9.224123856,0
5879,3773.89,,0,144.5065496,,18468.47638,197,9.182012061,1
5880,5481.94,389.98,0,111.5537352,23971.66069,15748.19437,37,66.11779763,0
5881,1394.5,227.96,0,869.6756512,14086.73685,18300.67804,149,7.328234668,1
5882,7088.68,244.46,0,188.5817204,23266.4172,15230.52052,30,9.552257158,1
5883,6008.44,229.01,0,223.472712,12481.91553,13310.86136,37,11.50963951,0
5884,2749.29,409.21,0,185.0700235,19685.17191,14029.15617,33,7.369515386,0
5885,2781.83,,0,223.496854,17483.856,16382.0876,37,8.233053394,0
5886,7508.4,346,0,205.7037084,20050.7527,16079.38065,48,12.23044771,0
5887,3893.93,497.57,0,148.3338397,12452.28914,10806.40227,47,12.68993364,0
5888,3748.72,292.52,0,115.6863147,13028.10462,14452.33767,39,9.13345115,1
5889,1600.92,411.21,0,,17753.23792,8157.489647,45,,0
5890,4473.83,467.14,0,282.3251493,18887.38446,67144.91909,44,13.11353458,0
5891,4658.42,402.72,0,326.7692506,17871.02461,10856.58883,60,9.18563848,1
5892,6073.24,298.32,1,246.7727351,27252.26249,1293.582292,33,11.58329744,0
5893,2901.38,364.21,,272.8757606,22118.21062,24945.07984,27,9.154389152,0
5894,2719.57,,0,223.0729852,21980.9573,11524.67006,38,7.293548863,0
5895,5676.44,222,0,215.1004693,,10764.16008,25,,0
5896,,239.53,0,205.5500512,13040.8408,22303.14358,32,9.511107672,0
5897,2643.27,524.06,0,194.7095178,19979.39608,48629.70169,41,8.146761972,1
5898,6622.27,218.74,0,230.3538278,29036.34983,8468.74725,30,9.321439141,0
5899,5056.31,217.25,0,173.9701459,21121.89814,14075.66507,33,9.546395287,0
5900,6637.71,,0,963.1393871,25565.96214,12772.61926,33,10.5573638,0
5901,4894.67,355.98,0,141.1016859,26196.95444,12122.8895,31,12.07900555,0
5902,1216.58,314.26,1,223.7463335,22797.70629,10872.1305,23,12.08144671,0
5903,4772.05,408.68,0,152.0451229,,14151.34811,241,9.826943126,1
5904,6590.22,367.13,0,201.6872495,15061.3426,22364.20594,52,8.906032098,0
5905,3659.38,161.96,0,225.0245547,18957.76429,7752.110767,47,12.6797427,0
5906,4418.05,219.27,1,229.2945716,18195.52382,,47,9.800619455,0
5907,4735.8,436.53,0,238.5754269,21649.97779,21901.61028,31,8.80578398,0
5908,650.73,279.67,0,189.3354237,12929.66696,60910.56686,38,10.34032312,0
5909,7507.02,2093.8,0,224.303189,17313.54652,16693.7838,27,6.348408029,0
5910,3647.94,285.03,0,175.6687368,22020.07945,14451.17095,34,9.060632199,0
5911,5758.6,203.23,0,101.4563143,16489.4259,7263.202672,35,8.925181691,0
5912,4869.95,269.67,0,226.5154637,15421.95123,20485.44016,19,8.420808368,0
5913,6886.43,203.2,0,214.9244053,16042.92472,15158.49496,38,10.76010965,1
5914,5609.08,243.44,0,250.6661751,18637.9531,12655.56671,30,12.15508306,0
5915,4647.61,320.09,0,198.7355644,8096.542061,8152.487822,39,13.38511088,0
5916,3659.73,351.16,0,119.8418317,16269.20494,,33,45.04284957,1
5917,6196.78,140.98,0,195.4184608,24763.76606,15684.53176,40,9.434433114,0
5918,2189.84,298.26,0,244.3290282,21619.3929,17726.12139,44,8.640565905,0
5919,5968.84,241.34,1,223.8017404,22100.19289,17498.69115,21,55.38123854,1
5920,3351.43,235.16,0,192.6627714,10861.54417,11340.6027,32,6.26496459,0
5921,6878.43,313.27,0,116.8220386,17929.00511,-389.5769062,28,9.221618397,0
5922,5241.95,244.95,0,148.6991523,19420.60474,14505.27057,37,10.582969,0
5923,5966.19,438.21,0,223.8619431,22321.80805,14202.69314,282,8.753767687,0
5924,,418.81,0,116.7421424,25554.27759,15737.17737,37,9.142036177,1
5925,2371.43,418.18,0,184.0877543,123868.1479,21830.45081,41,11.98274638,0
5926,3708.91,250.51,,201.9211089,17073.12517,14780.72385,18,9.886438729,0
5927,30042.92,203.75,0,257.4968578,17187.58898,18116.60726,37,12.38936364,0
5928,26249.92,,0,230.7245276,27060.07995,16696.91622,164,13.27468372,0
5929,6771.48,284.97,0,248.1405616,18199.64709,8768.36073,262,11.06134673,1
5930,5604.91,239.12,0,215.0926662,14587.02649,9194.180576,33,9.418461862,0
5931,3549.95,182.43,0,157.7294509,18964.34071,,26,13.16329729,1
5932,3805.9,295.85,0,169.3169766,26746.79895,11042.39974,20,4.946975118,1
5933,5154.38,259.59,0,153.367018,15475.64412,16661.22523,38,6.896703297,0
5934,1528.93,368.83,0,229.5390421,17855.6007,10392.24543,29,11.54070533,0
5935,7510.16,366.51,0,165.3038891,15682.4455,18358.9615,51,14.94852891,1
5936,5662.62,,0,,24781.97164,16113.40482,44,11.36507399,1
5937,6840.55,174.07,0,201.1245619,21439.27032,13659.71582,35,10.36952731,0
5938,2629.09,340.11,1,282.0656223,24629.40122,17999.62974,44,9.067051973,0
5939,6866.85,227.25,0,232.8566954,27825.09441,16168.64554,57,11.1124181,0
5940,8347.25,889.79,0,806.7866438,12439.49111,11749.80331,22,61.58095805,0
5941,3018.68,257.14,,207.5923829,16204.24314,15053.78235,28,11.49748575,0
5942,6157.1,406.87,0,282.565588,17832.39042,18010.99445,59,10.1256362,0
5943,5001.66,262.77,0,230.7589664,20344.1918,19984.6285,135,12.06701111,0
5944,2683.35,456.55,0,600.4369101,112647.4402,14420.76151,44,10.6100676,0
5945,5739.33,1774.44,0,154.2380286,87713.65931,23039.03967,50,11.02008841,0
5946,6250.4,260.59,0,752.0161244,16540.29236,11649.67319,36,11.94151616,0
5947,4098.31,416,0,272.0364913,24783.29716,7994.197977,44,8.131822925,0
5948,6748.87,344.54,0,262.8140618,113652.438,8650.222402,37,9.955215983,0
5949,2499.85,206.74,0,168.7481511,21579.40891,14955.2147,58,10.22770702,0
5950,2757.87,485.88,,167.670989,9271.205183,75270.55533,31,7.598539075,0
5951,5204.9,325.95,0,202.2345891,26033.38249,15565.21145,25,39.10286589,0
5952,5038.08,301.88,0,203.7334523,20919.8457,11993.7449,47,8.748276517,0
5953,3925.14,214.45,0,151.8837035,19190.10408,25015.71663,45,12.08326024,0
5954,6214.39,417.95,0,187.5434663,15903.33679,21799.18553,38,9.608621917,1
5955,5796.34,351.73,0,127.3198365,16835.42807,9850.707763,36,10.25992757,1
5956,6287.21,362.92,0,263.6160352,15545.42955,14541.31827,30,10.61683305,0
5957,4815.3,249.25,0,111.9834744,10012.12563,15221.77975,27,11.26232951,0
5958,5903.87,383.41,0,111.4280289,79561.95498,18085.33515,29,11.00227435,1
5959,4331.52,391.18,0,221.7519727,12004.81051,8141.094149,40,10.13496183,0
5960,8080.73,233.12,0,138.1561881,19697.66349,7286.434099,34,9.723173477,0
5961,3781.18,158.3,0,174.9517521,14246.19566,9514.90286,18,12.18907172,0
5962,8157.95,358.14,0,203.1586431,23649.67045,21768.48605,31,9.014232643,0
5963,5052.33,142.67,0,,,12053.82796,33,12.72026746,0
5964,2936.73,315.2,0,188.9458941,25973.72475,18638.38218,211,8.85837214,0
5965,7052.12,255.28,1,288.9585899,24183.07448,17649.73802,40,9.432663927,0
5966,5188.85,421.87,0,199.9780506,14668.8214,14191.42274,37,11.41663646,0
5967,6276.69,260.72,5,259.5397354,19528.66426,,24,14.7305759,1
5968,6835.78,410.73,0,213.927789,15728.11081,9476.156051,43,6.127627173,0
5969,5506.93,248.58,0,306.5604879,114464.9836,12878.54412,44,11.73161571,0
5970,4111.64,2000,0,252.9181752,28999.28412,5024.799987,39,10.94526592,0
5971,6463.57,506.03,0,202.1734888,25905.32006,15439.56933,32,,1
5972,5001.13,193.2,0,231.4415358,16561.35939,11434.55254,37,10.71835417,0
5973,6028.79,329.2,,186.9592072,20573.17307,24854.6752,36,7.598186262,0
5974,1769.4,574.88,0,186.4550081,27611.31162,15264.07857,15,,0
5975,5670.47,306.66,0,134.8294586,22621.35383,18687.12376,25,10.85597869,0
5976,4042.12,306.18,0,159.5869199,25050.56365,17937.66904,24,7.983397892,0
5977,7479.96,378.85,0,303.0485693,23256.14276,14650.57604,42,10.30200265,1
5978,29673.16,304.11,1,139.7984314,20381.2912,19464.39349,44,8.672366282,1
5979,5359.79,129.28,0,167.2253644,19652.67233,15148.82195,23,9.093250583,0
5980,5729.46,413.23,0,195.3140662,13945.48049,17140.1465,20,12.15163815,0
5981,3502.34,99.71,0,196.9795353,16170.9265,25610.98494,18,7.669775489,0
5982,7434.89,258.32,0,219.186291,15490.9751,15865.18853,37,9.932381273,1
5983,7987.06,420.74,,176.5439646,18243.26813,12624.95232,47,10.95705798,0
5984,5589.37,264.35,,222.2688183,20497.74011,11814.82607,44,,0
5985,7385.61,230.63,0,257.1192721,19460.3295,73130.92988,54,8.816672123,0
5986,4146.28,387.93,0,263.3316172,21079.31903,15527.32283,57,10.7305801,0
5987,3804.33,214.89,1,186.62441,23321.17603,15266.17701,24,7.940586307,0
5988,5061.39,177.78,0,230.5671714,17922.07162,7881.022763,31,9.026131021,0
5989,28262.06,327.45,0,142.6933189,23689.98319,4814.001949,45,13.18139366,0
5990,4409.02,281.71,0,163.9141977,25690.83442,10640.75321,3,11.27875439,0
5991,5806.65,175.63,0,141.3133301,22075.74283,15264.19266,33,10.00552298,1
5992,5459.58,363.7,1,197.7127656,17277.36131,15284.35274,48,10.89988494,0
5993,3502.54,346.45,1,157.0390362,24733.38944,17045.40062,32,8.387600273,0
5994,5778.19,264.02,0,123.9653221,22413.24055,16633.51392,45,10.56260806,1
5995,6295.29,270.87,0,180.6997389,23094.12146,12752.14214,12,9.097279906,0
5996,5257.2,347.04,0,113.5708112,27675.85747,,39,8.840091652,0
5997,6728.97,419.04,0,,23547.21342,17344.78164,30,9.752201557,0
5998,15869.47,271.72,0,172.1238469,27871.35527,16017.52157,166,8.797302481,0
5999,5701.93,365.47,0,249.2658037,19257.514,10080.55705,25,10.28232478,0
6000,3244.58,356.52,0,175.3966255,17842.85643,17811.48801,55,10.83301005,0
6001,3328.88,387.93,0,140.2531087,25744.64535,19306.6642,37,9.454301189,0
6002,4053.6,303.93,0,258.7761986,15071.26964,18552.60089,38,4.296564087,0
6003,3586.91,208.77,0,204.4351792,29442.04695,19340.12052,61,8.262807196,1
6004,4178.01,,0,294.3454643,26509.5369,11622.26272,25,39.18340939,0
6005,4678.77,334.29,0,883.3692684,20438.07511,18833.0951,38,10.74058861,0
6006,6255.73,481.85,0,177.753485,26006.36817,14289.71672,28,8.540726702,0
6007,4518.26,251.6,0,250.2395421,23311.66664,24201.69567,27,8.998285997,1
6008,2621.56,380.48,0,250.5876325,13549.84107,19023.57416,40,11.6794677,0
6009,6710.1,267.19,0,207.6715193,15918.54421,16932.2991,33,8.438920122,0
6010,3744.36,311.05,0,366.7634095,21428.73631,22723.16349,60,10.40572772,1
6011,4911.92,451.54,0,185.9719604,20797.7179,12721.66963,57,8.764393627,0
6012,5669.8,376.43,1,136.5268382,26540.64296,17478.08653,34,9.057900388,1
6013,5299.42,175.87,1,149.872248,21510.28754,25060.12131,18,7.67288549,1
6014,6641.27,242.75,0,186.2630255,13656.40976,18659.34972,33,8.95743166,0
6015,28592.52,2128.11,0,1379.693751,17273.36177,15681.49445,49,11.01541256,0
6016,3708.04,314.19,1,190.6828069,23715.3187,13785.83385,25,8.069891007,0
6017,8267.84,185.12,0,278.3026049,10886.92203,53213.85458,55,8.568942023,1
6018,5291.5,218.1,0,221.7212558,12943.20553,13697.00207,37,,1
6019,4778.99,370.35,0,254.1684648,18136.72577,11315.2668,22,10.51340363,0
6020,6445.89,399.44,1,,24633.57639,13964.05992,28,10.67680132,0
6021,5374.18,1508.93,0,218.9624003,18916.25954,14504.14104,30,8.747617277,1
6022,5598.84,547.53,0,237.6355301,22304.66318,19449.37072,26,12.08440037,0
6023,8738.28,382.42,0,171.6645759,20024.07475,13161.23029,22,12.40992751,0
6024,4587.32,275.65,0,172.2143228,19295.73956,,29,43.95030625,1
6025,4523.36,218.43,0,1087.386747,16731.06718,18992.55693,157,12.13733571,0
6026,5174.87,202.51,1,297.0555738,24199.12816,18135.13258,52,12.67962877,0
6027,6607.27,333.54,0,122.9623387,13728.66058,13904.4805,41,29.31009592,0
6028,2740.2,251.12,0,98.54071903,18831.71458,17704.06175,42,11.71931467,0
6029,2051.67,467.37,1,186.8128082,25730.64669,13820.86357,201,8.471612327,1
6030,4119.33,446.63,0,251.542354,,14040.66767,26,12.65104185,0
6031,2549.12,363.31,0,202.5688043,12218.31325,21992.41007,50,8.39877785,1
6032,4362.75,182.1,0,707.6675383,9415.862216,14379.76941,31,11.21396016,0
6033,5753.75,232.78,0,203.9546748,23331.37303,13173.71002,32,6.480963952,0
6034,3663.88,425.57,0,113.3513394,23668.07806,75402.30596,41,12.23106832,0
6035,2859.76,243.69,1,231.445853,18278.8489,30779.54303,66,10.14693953,0
6036,5104.01,412.21,0,184.5445992,13644.85822,14244.21927,29,12.58261612,0
6037,6293.82,347.46,0,195.898375,19269.5148,16146.30048,37,8.566975264,0
6038,2457.54,305.17,,221.3592735,25890.47234,,197,10.4264416,0
6039,,229.72,0,210.2844459,68267.57709,15415.70872,44,13.03815385,1
6040,6225.96,1452.88,0,172.9370213,25290.8721,16970.62472,31,9.948484687,0
6041,6431.13,318.96,0,1258.403209,11523.85497,16558.942,29,10.85931476,0
6042,6827.72,403.25,0,1199.233141,14315.0817,25208.7122,21,11.39866408,0
6043,8303.02,211.43,0,111.2857904,20546.38505,19512.15348,200,6.895896295,0
6044,4465.86,273.72,0,188.4878664,24738.26267,,59,8.957805119,0
6045,5164.36,304.48,0,145.9856603,27358.21352,20531.213,57,12.27575536,0
6046,4375.34,366.27,0,136.597095,24958.78259,,40,5.904749264,0
6047,5002.97,209.15,0,226.7566812,27761.32457,12058.65623,31,12.23615505,0
6048,7299.31,168.34,0,179.036936,20910.30244,9151.178056,41,8.822565304,0
6049,14912.39,367.4,0,192.8614176,16892.06033,23200.50436,32,14.11054399,0
6050,3708.43,148.21,0,832.5787666,25920.43185,20338.54291,28,10.8737527,0
6051,7065.77,,0,218.5087726,26817.5201,20537.97706,38,8.398945912,0
6052,6530.05,284.41,0,233.9173443,24654.1153,98307.47353,51,11.95893058,1
6053,4455.3,145.25,0,308.5127431,115314.0171,,34,12.86646578,0
6054,31408.02,251.96,,954.7564339,26959.85828,13561.38719,34,11.20838074,0
6055,5511.82,337.91,1,127.5791263,21709.85578,79636.09102,33,45.54083051,0
6056,7250.41,246.73,0,174.8053155,19897.34392,12676.4586,46,12.87655663,0
6057,5111.76,302,0,242.3529961,23627.60733,11168.99126,46,40.71088156,0
6058,6538.45,1870.04,0,161.3677405,22387.89836,12117.83093,23,12.14306532,0
6059,8963.02,279.78,0,125.89362,24426.45561,25593.77529,34,5.183347408,0
6060,5897.15,206.29,0,812.0455784,19340.31835,13279.64254,49,10.23527017,1
6061,5073.99,270.1,0,173.3317041,24546.25157,19503.49324,32,8.883619853,0
6062,6083.67,441.48,0,,24288.08233,24347.26394,53,7.25523822,0
6063,,468.51,0,210.8738257,21066.74638,18513.17586,44,12.60977175,0
6064,8581.95,98.01,0,196.0488859,16248.49344,11453.91432,57,5.705520997,0
6065,5270.11,409.1,0,239.485262,26203.12159,11685.2537,32,12.76763258,1
6066,4590.6,325.01,0,177.7070083,13951.71269,15534.83795,44,6.934452915,0
6067,3746.47,392.4,0,227.9032384,15211.47114,25155.50337,45,,0
6068,6645.83,244.95,0,175.3864603,104200.5712,21405.94199,49,8.441363271,0
6069,6300.78,123.17,0,143.5193819,7460.502496,17414.92504,40,6.092571942,0
6070,4253.97,358.45,0,172.8490432,138573.9834,14081.21359,49,9.094358793,1
