region,division,sucursal,ubicacion,Country,State,City,si_m_12,si_m_11,si_m_10,si_m_09,si_m_08,si_m_07,si_m_06,si_m_05,si_m_04,si_m_03,si_m_02,si_m_1,si_act,si_vnc_m_12,si_vnc_m_11,si_vnc_m_10,si_vnc_m_09,si_vnc_m_08,si_vnc_m_07,si_vnc_m_06,si_vnc_m_05,si_vnc_m_04,si_vnc_m_03,si_vnc_m_02,si_vnc_m_01,si_vnc_act,si_30_89_m_12,si_30_89_m_11,si_30_89_m_10,si_30_89_m_09,si_30_89_m_08,si_30_89_m_07,si_30_89_m_06,si_30_89_m_05,si_30_89_m_04,si_30_89_m_03,si_30_89_m_02,si_30_89_m_01,si_30_89_act,cst_m_23,cst_m_22,cst_m_21,cst_m_20,cst_m_19,cst_m_18,cst_m_17,cst_m_16,cst_m_15,cst_m_14,cst_m_13,cst_m_12,cst_m_11,cst_m_10,cst_m_09,cst_m_08,cst_m_07,cst_m_06,cst_m_05,cst_m_04,cst_m_03,cst_m_02,cst_m_01,cst_act,cd_m_12,cd_m_11,cd_m_10,cd_m_09,cd_m_08,cd_m_07,cd_m_06,cd_m_05,cd_m_04,cd_m_03,cd_m_02,cd_m_01,cd_act,pct_fpd_m_12,pct_fpd_m_11,pct_fpd_m_10,pct_fpd_m_09,pct_fpd_m_08,pct_fpd_m_07,pct_fpd_m_06,pct_fpd_m_05,pct_fpd_m_04,pct_fpd_m_03,pct_fpd_m_02,pct_fpd_m_01,pct_fpd_act,qts_ago_22,qts_sep_22,qts_oct_22,qts_nov_22,qts_dic_22,qts_ene_23,qts_feb_23,qts_mar_23,qts_abr_23,qts_may_23,qts_jun_23,qts_m_12,qts_m_11,qts_m_10,qts_m_09,qts_m_08,qts_m_07,qts_m_06,qts_m_05,qts_m_04,qts_m_03,qts_m_02,qts_m_01,qts_act
Red Noroeste,Zona Valle Dorado,Valles de Culiacan,"24.8, -107.42",Mexico,Sinaloa,Culiacán Rosales,30022176.0624,30815605.91119999,31519721.41999996,32211741.65399999,32868539.070399985,34454371.9448,34000882.54759998,34309186.65119999,35082332.22319998,36137669.2844,37437600.5444,37254308.75919997,38907920.58839998,2074314.5388,1954693.8996000004,1478749.4396,1713492.0168,1455779.6736,1559840.2028,1122398.2367999998,1436666.5724000002,1757778.2192,1565378.6992,2067186.4855999998,2176237.5272,2281159.2036,1338753.4412,1266491.5932,1200165.5,1597641.9032,1833764.6427999998,1888572.5864,1509623.8523999997,1581245.2896,1880815.0848,1912068.3708,1236027.9312,1596414.0596,1754733.642,328147.44,305800.88,210253.5,328782.68,161943.11000000004,285351.14,151406.99,363174.74000000005,95236.48000000001,427905.25999999995,289517.68,272741.76,388490.53,560904.43,130418.78,266969.78,343467.82000000007,330333.17000000004,264190.06,127625.86000000002,295068.46,240082.49999999997,279967.77999999997,338698.25999999995,1345141.0599999998,1807905.94,2213157.31,1658141.26,1943598.0800000003,2049219.18,1414136.49,1593015.49,1751745.98,2220094.9099999997,2300497.86,1916206.39,2018658.9100000001,0.09615384615384616,0.0,0.009523809523809525,0.03496503496503497,0.03418803418803419,0.02608695652173913,0.023809523809523808,0.038834951456310676,0.05319148936170213,0.05660377358490566,0.017964071856287425,0.029940119760479042,0.03076923076923077,86109.85,2661.9999999999995,26011.01,117825.59000000003,41287.47,62966.62000000001,45745.159999999996,40234.36,12272.910000000003,42340.28000000001,21636.1,30363.909999999996,6709.37,86525.79000000001,2360.22,7471.38,18819.239999999998,126219.94,44525.47,27726.3,25838.41,18603.419999999995,32868.490000000005,10301.099999999999
Red Nortena,Division Red Nortena,Aceros del Norte,"26.92, -100.32",Mexico,Nuevo León,El Armadillo,24301264.08519998,25515224.842399977,25449858.82639999,26002387.775999967,26496866.00079999,27304058.922799986,26993957.73679995,27095394.539599948,27822696.56759997,28473959.474799972,29647989.341599986,30665029.506799996,32798452.904399984,1914515.8623999998,1949739.5476000002,2022714.5828,2091885.6175999995,1425749.5832000002,1610236.0415999996,2019305.9783999997,1950091.7959999996,1707564.6383999998,2067953.2464,2303496.7268000003,2334028.9935999997,2938266.1972000003,1519834.7924000002,1338889.1416,1313473.0108,1417729.2584000002,1622691.2608000003,1854592.8752,1140166.6964000002,1701213.3172,2137257.9208000004,1415486.0832000005,1457088.8084,2080551.6516000004,1934768.1832,141795.37,186282.94999999998,235884.04000000004,138241.3,170542.58,234719.27000000002,311609.05,290919.27,353940.82,354931.22,235738.93,234376.61,192454.97999999998,452752.9900000001,123481.23999999999,214812.62,279386.51,127152.72,239663.73000000004,313919.09,504250.87000000005,395768.44,209572.99000000002,206103.31,1188871.2000000002,1615417.33,1326393.9699999997,1262974.77,1354009.77,1087062.2200000002,925317.63,877269.5499999999,1441242.59,1640953.7200000002,1959104.4600000002,1855038.5,2293399.54,0.015151515151515152,0.02702702702702703,0.03773584905660377,0.02127659574468085,0.012658227848101266,0.046153846153846156,0.038461538461538464,0.02,0.047619047619047616,0.02702702702702703,0.039603960396039604,0.018691588785046728,0.19021739130434784,69318.74,16069.34,49991.03,65116.570000000014,94462.0,11088.95,22304.18,68850.12999999999,18579.969999999998,45346.259999999995,35426.29,12876.439999999999,114982.9,9637.019999999999,12151.929999999998,8186.66,15342.030000000002,52025.43,2058.92,43572.46,24840.889999999996,9655.17,100816.72000000003,14908.659999999998
Red Nortena,Division Red Nortena,Campos Saltillo,"25.43, -100.99",Mexico,Coahuila de Zaragoza,Saltillo,26186857.64439995,27314760.128799986,28550882.097599994,29058597.895599946,29704040.96719999,31130909.00559999,32032220.08159998,33558486.70919999,35083087.013999976,36536157.10199996,37968214.976799965,39062999.36519997,41098397.92519997,1424278.0228,1402970.3784,1820149.5952,1604952.4611999998,1449137.5495999998,1414703.6316,1356219.9179999998,1434164.4444,1256759.3251999998,1205934.6583999998,1196769.6576,1396256.1904,1286498.5468,1043917.1068,1003315.2523999999,649309.9831999999,906522.6096,1069347.0964000002,1040593.5179999998,870941.0604,684505.9156,835251.3092,1066324.5776,1339432.3116,1272635.4288,1028910.0275999999,308398.29000000004,206447.82,234071.2,207684.59999999998,46990.17,53785.06,255675.38999999998,179957.84,202739.22999999998,94632.39999999998,152690.86,271663.63,217450.1,46040.600000000006,258349.31,289575.87,395267.57,150395.65,267008.68,205982.38,132204.06,324099.1099999999,297189.38,304293.4,1718443.4900000002,1801253.67,1914463.6999999997,1438946.28,1689940.9100000001,1875550.9100000004,1958785.83,2229281.94,2410714.74,2495975.24,2442581.3899999997,2391050.0,2399105.81,0.03125,0.0,0.00980392156862745,0.0297029702970297,0.011494252873563218,0.0,0.01020408163265306,0.02702702702702703,0.04054054054054054,0.06431159420289854,0.009009009009009009,0.04094132817537073,0.11764705882352941,1891.9699999999998,16277.94,93047.07,41824.39000000001,17112.589999999997,65453.78,12076.359999999999,5902.469999999999,7677.330000000001,9092.869999999997,18456.1,6407.499999999999,5005.89,3205.1999999999994,14718.179999999997,24897.8,2710.4100000000003,14844.399999999998,7788.590000000001,6593.46,28887.71,53008.200000000004,17701.230000000007,42877.5
Red Nortena,Division Red Nortena,Centro Saltillo,"25.42, -100.995",Mexico,Coahuila de Zaragoza,Saltillo,16863916.989999987,17886187.606799975,18560302.5732,19209007.21919999,19627872.845199987,21013169.1488,21045823.605199955,21180962.917999998,22054474.309599962,22139368.228399977,23149805.080799982,22981658.317599986,24539886.86399998,836794.9720000001,725309.302,952496.8596000002,870677.0964,991961.5944,984459.7903999999,1080005.1696,1227888.4860000003,1538713.098,1220529.0392,1200979.3608000001,1104439.2892,1081926.4627999999,845671.8688000003,844128.2947999999,966372.4444,1035214.4931999999,751411.5412,868160.9524,817039.2960000001,849309.2884,762597.4688,946636.0496,924238.9944,785008.0488,639965.6016,220378.69,73033.12,120113.18,17168.23,132291.71,115358.63,161911.22999999998,351621.83999999997,143384.52000000002,167677.41999999995,72717.03,141703.68,135648.18,73307.12999999999,200179.58,112204.61,154514.81,48203.59,60827.13,117000.67,374428.44,223951.57,334261.06,176896.02,936133.56,1354141.81,1328354.6199999999,1274377.3800000001,1110148.58,1526748.9500000002,850805.99,827445.37,1487055.8,1136086.8,1906733.26,1169200.9600000002,1943866.4100000001,0.06896551724137931,0.016129032258064516,0.014705882352941176,0.013157894736842105,0.04878048780487805,0.03333333333333333,0.02531645569620253,0.037037037037037035,0.017857142857142856,0.0,0.012345679012345678,0.0,0.047619047619047616,24123.2,5343.04,2684.5700000000006,11940.720000000001,11418.6,33068.78,17040.84,15956.500000000002,32604.23,-200.61999999999995,10654.0,3990.9,1077.9399999999998,3039.6,8308.919999999998,3771.83,9533.93,10076.68,13952.12,9100.57,2617.29,2093.6099999999997,8740.75,13133.37
Red Nortena,Division Red Nortena,Laguna Norte,"25.57, -103.41",Mexico,Coahuila,Torreón,1795924.2292,2413209.3655999997,3085703.8100000005,3552160.868,3769169.694799999,3956428.3439999986,4274443.5416,4587115.7456,4888161.5244,5412937.287599989,6083752.6099999985,6487125.9339999985,7264953.7844,106652.964,106652.964,106652.964,106652.964,222755.7452,297335.7572,517263.2624,595837.168,540157.1392,444075.1568,404287.51080000005,420485.27280000004,391024.1328,37122.822,106429.6388,281980.76519999997,354294.8284,427549.9184,370753.7956,186219.6992,126650.18400000001,69768.2508,134892.78879999998,238907.2716,407016.70560000004,382909.3979999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124811.93,18344.93,0.0,119548.53,116788.70999999999,17607.89,42856.34,202493.61000000002,441176.11,588700.0,557186.52,408537.94999999995,161068.78,269879.83999999997,335112.81,401953.5800000001,510240.74,601060.23,709131.06,452332.16,973449.29,0.0,0.047619047619047616,0.0,0.07692307692307693,0.047619047619047616,0.0,0.1,0.0,0.0,0.07407407407407407,0.05555555555555555,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.59,49.68000000000001,448.85,552.41,0.0,340.99,0.77,353.44,915.87,0.0
Red Nortena,Division Red Nortena,Paso Nuevo,"29.33, -100.98",Mexico,Coahuila de Zaragoza,Ciudad Acuña,20108794.6068,21432243.066399995,22767481.201199986,23563874.24079999,24216551.7704,25798054.89839999,25565084.189199973,26054352.521599963,26977299.960799992,27968099.989999954,28867952.71519999,29533447.562399983,31836187.444799982,1137560.0060000003,954493.2936,687515.116,753149.4592,846049.9628000001,1064039.2632000002,663465.3624,756126.2312000002,907604.1307999999,972069.6739999999,1303456.3944000006,1632984.2656,1611638.6124,590620.1252,741360.5716,786736.0660000001,921178.0231999999,506823.3264000001,551446.6224,794120.8964000001,963607.6368,1172940.7076000003,1418587.6652,1080710.592,941538.6635999997,1172299.9728,51807.36,185377.72999999998,39988.600000000006,120986.86,85923.3,142537.63,20689.6,0.0,73006.79,204438.95,49704.89,197758.53,267139.12,225658.47,142970.62,166087.93,77696.78,55325.329999999994,225698.29,213563.78000000003,329227.95999999996,133242.26,136465.99,219391.6,982865.2799999999,2059800.87,2008161.31,1434483.5200000003,1368191.65,1437532.77,990229.5,1195262.03,1579773.9500000002,1819072.3800000001,1574385.0300000003,2039970.62,2538234.71,0.04411764705882353,0.013513513513513514,0.019417475728155338,0.0,0.011904761904761904,0.02631578947368421,0.0,0.04411764705882353,0.015625,0.0375,0.008130081300813009,0.1111111111111111,0.041237113402061855,9460.35,1102.29,3852.4400000000005,42831.03,10961.470000000001,13757.380000000001,9550.480000000003,2922.7799999999997,5224.089999999999,3758.1999999999985,2347.9,14262.79,5847.639999999999,2465.21,2207.0,3074.2000000000003,20162.69,32180.86,-899.6799999999994,4758.78,4225.13,17546.17,6823.1,3380.0999999999995
Red Nortena,Division Red Nortena,Paso del Norte,"31.74, -106.46",Mexico,Chihuahua,Juárez,14219792.095199991,14837789.712399997,15710778.897999998,17023499.430799957,17603128.54479999,18218469.417999998,18736151.1036,19513732.49999998,20488254.884399973,21465621.304399963,22916361.095999975,23305091.8804,24541814.65199997,1287408.1352000001,1195739.7204,834588.9344,986936.5524,970625.2560000002,979596.9908000001,1320902.8984,1389243.6732,1894113.3516,1718626.9076000003,1541995.7216,1825255.5683999998,1582157.022,685165.0603999998,573648.1227999999,857632.3599999999,818736.6612000001,906174.2632000002,906189.3028000001,1241743.7504,1311917.8624,920816.2848,1395754.9656000002,1363369.0592000003,1251015.1732,1797180.9996,5591.95,83786.46,101724.93,0.0,223238.43000000002,109086.6,0.0,43559.32,215761.45,323909.68999999994,80211.54000000001,150556.12,273450.2,351083.63,77002.06999999999,208613.16999999998,269269.33,81436.15,115277.23,150401.19999999998,183321.3,364116.68,441540.98999999993,128033.47,942910.3099999999,1024713.72,1371039.6400000001,1513734.91,1008875.9000000001,896133.48,964780.52,1147774.99,1310048.4500000002,1506579.75,1880660.2500000002,1353016.4300000004,1504520.1199999999,0.03333333333333333,0.04838709677419355,0.05555555555555555,0.024691358024691357,0.038461538461538464,0.08163265306122448,0.030303030303030304,0.05660377358490566,0.038461538461538464,0.04838709677419355,0.010638297872340425,0.05747126436781609,0.1282051282051282,621.08,0.0,1907.2499999999995,6679.38,8822.92,1709.45,2876.5200000000004,12315.230000000001,19360.3,2048.3500000000004,4688.69,2280.73,3925.65,2354.29,4977.979999999999,839.0,415.65999999999997,2121.54,3533.37,43937.81,7468.8,19355.780000000002,29704.63,8020.9400000000005
Red Nortena,Division Red Nortena,Piedras Altas,"28.71, -100.53",Mexico,Coahuila de Zaragoza,Piedras Negras,37941738.49959999,39977423.98999989,41088006.457199864,41368967.6912,42215372.79079988,43729709.447599865,44139507.05159998,44708019.630799875,46274609.056799866,47910242.30999999,48887201.0419999,49639300.493999995,52126715.07439989,2517011.9263999998,1913300.0320000001,1932734.1504,1857743.4164,1700734.0720000002,1725077.6807999997,2217021.8411999997,2099223.1404,2562476.4608000005,2555315.7772000004,2379448.1124,2104188.0368000004,2405081.13,1462725.4832000001,1614232.8312000001,1413712.7012,1454159.0884,1525512.9376,1444231.9364000002,1523566.4256,1687459.2336000002,1284807.9427999998,1078874.0692,1277638.9756,1931241.0800000003,2349913.9516000003,405786.08999999997,438848.78,236401.84,277839.01,415044.47,254378.17999999996,427240.74000000005,426837.2199999999,411844.50999999995,346146.61,114074.26999999999,1045238.26,562680.73,474616.14999999997,547766.9999999999,253886.06000000003,495494.7800000001,149631.65,481769.93999999994,160445.6,336171.07,585818.5199999999,475557.07999999996,391969.69000000006,1879703.5999999999,3219001.4999999995,2738587.77,2014609.38,2397640.78,2290752.9799999995,2042510.92,2130337.08,2760191.65,2946073.46,2707491.4300000006,2672136.1100000003,2953435.4699999997,0.06164383561643835,0.024,0.026041666666666668,0.010582010582010581,0.013333333333333334,0.007246376811594203,0.018633540372670808,0.022900763358778626,0.053691275167785234,0.024096385542168676,1.0355555555555556,0.03553299492385787,0.23809523809523808,19776.479999999996,5031.76,17227.31,56444.799999999996,28405.21,21606.73,7942.33,39417.51,33028.78999999998,16559.94,11149.65,9627.93,19039.09,26681.45,31270.089999999997,7206.15,3489.6499999999996,15252.849999999999,73288.40000000001,5519.469999999999,1993.71,-3184.660000000001,15657.139999999998,18959.050000000003
Red Nortena,Division Red Nortena,Rio Bravo,"25.98, -98.26",Mexico,Tamaulipas,La Retama,21981540.9776,22668131.7776,23484301.094799988,24228955.577999987,25080650.04319999,27175937.570799977,26728035.089599967,27402927.537999988,28263450.799200013,29416870.91479996,30512044.54359999,31081796.9324,32413903.82,996351.8816,1029550.9027999999,1047142.7175999999,720600.3948,774364.3755999999,942371.6548,607859.7836,531300.2335999999,940089.7403999999,1117065.9328,899572.4476,1361757.896,1690513.9668000003,1181791.6872,1052949.8352,713006.3368,857092.7992,810215.2824,1017768.6379999999,1235076.6016,1690248.9360000002,1427725.0511999999,1259108.2996,1820568.1247999999,2007345.7719999999,1138721.9832000001,70179.43,103390.26000000001,67497.09,152091.78,365479.38999999996,68519.67,62700.17,8729.599999999999,117917.04000000001,64386.32,-848.78,37438.15,98557.44,371064.0399999999,545950.48,104620.87,44194.66,193827.31,72849.31,83412.76999999999,123055.56,163749.36000000002,61604.33,82592.98,908560.41,1250000.2100000002,1626810.3900000001,1917898.7,1482203.0699999998,1600950.5499999998,1112075.04,1201741.3699999999,1481437.22,1684959.7300000002,1735757.23,1548980.6199999999,1701163.49,0.06896551724137931,0.0,0.014285714285714285,0.0,0.023809523809523808,0.0410958904109589,0.08860759493670886,0.03076923076923077,0.0,0.039473684210526314,0.02727272727272727,0.011764705882352941,0.022222222222222223,12143.74,4827.48,2192.9200000000005,51613.31,24427.42,12591.45,39769.46000000001,110374.06999999999,7686.490000000001,13491.740000000002,2237.5699999999997,6115.9,39303.340000000004,8083.16,28012.9,2528.5099999999998,5684.51,25528.050000000003,25332.550000000003,47871.549999999996,8105.75,27938.239999999998,1950.8199999999997,3043.48
Red Nortena,Division Red Nortena,Sabinas Sierra,"27.85, -101.15",Mexico,Coahuila,Sabinas,16497146.66199999,17526966.500399992,17766255.65999999,18125141.816399977,18274522.12719999,18617845.520799987,18295672.646799985,18464399.01399998,19152739.1596,19878774.19679998,20977328.936799984,21397311.1408,22686067.415999997,1201653.672,1463988.8344,1393302.9875999999,1374156.5424,1285654.6292,1128563.6992,1162037.706,1244026.086,1051210.4128,939714.0499999999,825614.7676,891936.4052,791141.0316,831094.1436000001,655360.0484,835388.7536,998165.2888000001,854289.5424,798139.4656,662274.2612000001,585749.2472,806762.2792,521986.5884,467846.2964,348626.7908,401789.9296,291241.96,146170.53,106719.59000000001,182916.64999999997,155393.78,203012.56000000003,94068.82,248054.26,83930.52,236982.87999999998,136553.28,281436.33,180784.22999999998,195042.43,253156.59,118457.34,607967.44,239106.79999999996,129330.69,123233.17000000001,253867.34999999998,271161.4,87597.40000000001,123567.60999999999,895087.02,1269765.6300000001,934681.68,1015621.44,807955.4,941713.35,705088.55,899559.65,1147324.4300000002,1337280.5799999998,1756308.1600000001,1090043.75,1383613.8199999998,0.020833333333333332,0.037037037037037035,0.029850746268656716,0.016666666666666666,0.018518518518518517,0.03508771929824561,0.0,0.01818181818181818,0.0,0.027777777777777776,0.011235955056179775,0.012195121951219513,0.15254237288135594,4598.129999999999,2066.58,1840.44,33523.53999999999,2625.5699999999997,17558.57,6215.18,4660.88,22260.98,9512.86,4182.129999999999,6326.7300000000005,4693.26,367.90999999999997,17035.74,5460.280000000001,209.39000000000001,32494.260000000002,1076.13,18012.38,3602.58,8984.02,45826.51000000001,5239.28
Red Nortena,Division Red Nortena,Valles del Norte,"25.74, -100.31",Mexico,Nuevo León,Monterrey,21697559.533599958,22167170.77079999,22641500.423600003,23424469.9408,23700586.43679998,24627048.921600003,24738435.86119999,25486045.53199998,26653683.051999964,27798439.14279999,29380741.875599973,30379332.644400004,31870767.627599988,1060992.1687999999,1630729.8876,1479479.1627999998,1728075.5012,2060582.2696000002,1572761.3556000004,1195908.6764,1422734.2564000003,1191649.3520000002,962168.2508000002,1486126.4568,1465916.5184,1296851.7319999998,1628935.4492000001,1091891.3816,1502185.23,1331020.4724,737655.6836,681830.7179999999,742893.1736,764934.4071999999,1160504.416,1345989.442,1060793.0951999999,1239847.8572,1796508.2388,98865.90999999999,178398.22,79402.6,56089.93000000001,360767.02,219648.63,250692.36,124057.23999999999,110042.37999999999,459189.76999999996,331011.89,186727.19,208778.02,251474.37,74205.62000000001,164252.26,606898.43,178890.13999999998,105650.17000000001,347630.8900000001,237600.53999999998,138536.34,402678.0800000001,224057.34000000003,961990.41,1282430.69,1226754.2099999997,1408329.9399999997,1056113.68,1442697.86,1563824.87,1516176.0,1881009.0999999999,1833495.4300000002,2058098.5699999996,2007398.6099999996,2448428.67,0.08333333333333333,0.0392156862745098,0.013888888888888888,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0136986301369863,0.02857142857142857,0.04807692307692308,0.03333333333333333,1086.6100000000001,10086.53,7052.340000000002,42001.75000000001,5989.01,9143.93,19567.160000000003,24668.37,20327.56,29949.440000000002,14401.309999999998,6708.320000000001,3662.0999999999995,15247.91,24570.269999999997,4226.16,23072.98,1634.41,5929.66,11565.16,1588.4800000000002,18179.22,59432.25000000001,20113.16
Red Nortena,Zona Bahia del Sol,Bahia Aeropuerto,"22.28, -97.87",Mexico,Tamaulipas,Tampico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521310.3944,1479292.5888,2746765.8819999998,4312869.734799999,5798687.707600001,7269422.640800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52875.4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100360.89600000001,187744.364,284879.4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419611.03,728799.6399999999,1073478.9500000002,1427667.65,1215827.87,1308119.8599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.037037037037037035,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.39
Red Nortena,Zona Bahia del Sol,Colinas Tampico,"22.24, -97.87",Mexico,Tamaulipas,Tampico,48984046.65159996,51091814.16839999,53152417.93719993,55040586.60839995,55874549.71279997,58219991.81119993,56583072.465999946,56333524.35439993,56262763.96719996,57169650.70039999,57656535.83879996,57688092.45839997,58548881.32879993,2625603.3955999995,3047946.984400001,3698395.0072,3238351.662,2915296.087599999,3366946.7092,3227301.7271999996,2982088.2952,3291580.4552,3667196.140800001,3847372.2976,4114520.020799999,4489948.7244,2535055.619200001,2096076.352,1823488.7068,2158231.2339999997,2873452.3379999995,2545091.2368000005,2247819.8732,2181872.4268000005,2738128.0084000006,3174277.5287999995,2665935.2304,2713915.5652000005,3465818.8992,233038.96,480823.77,713016.8200000001,257933.93000000002,458558.62000000005,284554.54,321702.95,443724.93000000005,396123.97,611747.14,470975.49999999994,504861.7300000001,180178.10000000003,325602.52,667751.2800000001,537826.23,652325.46,686425.1799999999,723161.31,420319.13999999996,236753.90999999997,839011.0800000001,622025.25,495241.23,2601062.45,3528139.119999999,3604320.1899999995,3455625.3000000007,2595708.22,2718987.3999999994,2202281.5,1808227.7100000004,2119658.1999999997,2768372.84,2597143.3700000006,2628409.63,2780172.43,0.07614942528735633,0.0,0.013513513513513514,0.02962962962962963,0.0,0.010416666666666666,0.02097902097902098,0.0196078431372549,0.02197802197802198,0.18436578171091444,0.1,0.0547945205479452,0.05223880597014925,16047.72,44077.16,9389.12,83691.09,81554.53,51307.5,79578.87000000001,-1703.8000000000004,22562.760000000002,93968.01000000001,3708.23,21028.84,14088.240000000003,14493.69,18967.41,3640.4599999999996,10685.230000000001,44104.09,34399.65,28496.57,17032.19,24261.6,37765.079999999994,22909.28
Red Nortena,Zona Bahia del Sol,Plaza Tampico,"22.22, -97.86",Mexico,Tamaulipas,Tampico,14671657.280399976,14618271.83319997,15260405.762,15941736.550399987,15652508.350399991,15792730.975199988,15478081.594399994,15317473.564399991,15656670.091599992,15761736.66239998,15822312.596799983,16203866.56439999,16151866.818399988,1306225.7403999998,1312701.3092,1354471.7784,1406438.1036,1327095.2751999998,1329839.4392,1448883.9588000001,1469279.2536000004,1286891.5056000003,1204371.7504,1700049.9928000004,2018183.1831999999,1954144.7596,1098926.2368,888295.4552,974856.0332000001,909032.3924,801878.5567999999,1090783.3912,1015687.7712,834931.5512000001,897967.8088,1601312.5632000002,973808.7132,800149.5336,643047.0136,112437.76000000001,477275.54000000004,221593.08999999997,81299.25,201022.13999999998,143368.31,57034.69,248328.19999999998,131627.13,295454.97,330859.29,207855.65,309287.38,126270.22,296984.95999999996,432131.5200000001,282916.42,179525.46,241037.01999999996,254518.64,343879.78,223111.77000000002,125801.58,324643.74,868159.66,765911.0299999999,1056290.8399999999,1189633.28,591343.57,568768.9299999999,668234.64,518189.61,909243.4199999999,729108.5799999998,556764.0900000001,911811.1599999999,790969.4400000001,0.024390243902439025,0.0196078431372549,0.02127659574468085,0.10344827586206896,0.061224489795918366,0.07317073170731707,0.023255813953488372,0.0,0.0,0.0,0.017857142857142856,0.0,0.017857142857142856,938.58,1001.38,6534.540000000002,51902.649999999994,150568.77000000002,27013.02,23759.609999999997,1047.75,13959.820000000002,6900.139999999998,2933.87,7543.479999999999,1851.74,28266.739999999998,7893.869999999999,11898.890000000001,47428.19,3313.6700000000005,35368.25,3585.6,4535.5,588.94,2026.0,14758.979999999998
Red Nortena,Zona Bahia del Sol,Rio Madero,"22.23, -97.85",Mexico,Tamaulipas,Tampico,8743275.440800002,9166836.549599988,9710317.142799988,9959433.477599995,10523914.64399999,10928771.84079999,10786324.19,11008074.667199977,11424120.142799977,12121954.84359998,12644438.391199982,12883329.717599979,13069718.834399993,1301924.248,1202185.6604,1224852.4116000002,1020447.9323999999,889722.9508000001,680896.8544,709283.4268,821297.4236000001,707984.8356,950046.2468000001,929840.5072000001,1168729.6936,1502513.8984000003,403597.41,510895.80879999994,318105.126,366042.4476,353607.3088,783469.8048,491803.5184,568143.0288,752922.2588000001,689915.0371999999,778012.4856,576210.5492,320672.4856,155870.25,82409.17,2807.31,43727.25,40571.96,0.0,33246.08,43345.229999999996,71933.24,114692.40000000002,138627.4,29786.190000000002,157681.95,155333.23,325073.11,221011.27000000002,362552.24,61502.53,213431.57,201962.80000000002,87671.09999999999,150972.16,42691.87,134649.33000000002,463779.98,572377.6799999999,942419.19,636499.56,877441.86,453488.95,606667.51,660263.3899999999,621792.5700000001,852111.03,817870.1799999999,528756.3700000001,644107.4700000001,0.0,0.08695652173913043,0.03225806451612903,0.0,0.0,0.023809523809523808,0.0,0.03225806451612903,0.07407407407407407,0.023809523809523808,0.0,0.0,0.0,0.86,4977.25,0.1,32205.68,444.06,47119.07,15109.82,7004.370000000001,4160.5,1062.68,11668.95,100.53,739.17,6615.36,0.0,5510.92,0.0,24325.530000000002,0.26,2565.4700000000003,1539.37,8568.119999999999,2908.0899999999992,0.0
Red Nortena,Zona Bahia del Sol,Valle Real,"22.27, -97.87",Mexico,Tamaulipas,Tampico,15581176.014799992,16295672.271199992,17078216.191999998,17912721.025599983,18537622.7756,20719637.62799999,19923646.096799973,20311045.948799983,20694858.881199982,21771398.358399965,22879569.912800003,23550491.03039998,24389719.476399977,545580.5408,847971.6255999999,707039.4799999999,618359.4055999999,570938.5428,849605.5048,431406.9112,581397.4404,610486.2856,726827.2660000001,1071038.3004,990208.3248000001,1120966.4508,580715.6136,341601.26399999997,372739.7384,476853.7732,502802.4048,715374.9475999998,558388.4788,508619.4772,893716.7476,797203.446,679750.0832,673927.2776,621962.6676000002,252899.53,148247.57,0.0,66030.8,145971.85,103632.5,320872.52999999997,207255.68,204481.09,151161.47999999998,27091.7,36335.21,56312.91,135815.31999999998,112977.51,138405.63,20953.19,199629.12999999998,21044.010000000002,64355.2,27559.850000000002,139854.2,96966.70000000001,247726.72000000003,1005149.8300000001,1127567.28,1376917.92,1395163.98,1265676.39,1437433.64,932901.0599999999,934350.21,934840.97,1508624.48,1593312.65,1531351.4700000002,1255699.3999999997,0.021739130434782608,0.023255813953488372,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.05,0.0,0.010416666666666666,0.0,0.029411764705882353,0.61,3834.5899999999997,160.00000000000003,41236.280000000006,2310.4,8515.79,1261.99,7184.090000000001,782.0699999999998,33935.479999999996,13072.630000000001,1283.8600000000001,21069.5,16113.689999999999,5990.49,612.02,2697.13,6276.33,41643.44,1015.3,2051.19,17657.88,7291.95,15960.71
